Date,Open,High,Low,Close,Adj Close,Volume
2001-10-30,20.25,20.450001,20.174999,40.900002,18.263157,45441800
2001-10-31,20.549999,21.25,20.504998999999998,41.880001,18.700751999999998,11104400
2001-11-01,21.125,21.299999,20.9,42.169998,18.830248,3901800
2001-11-02,21.025,21.549999,21.01,42.900002,19.156218,4075000
2001-11-05,21.75,21.75,21.375,42.889998999999996,19.151752,2763800
2001-11-06,21.475,22.15,21.075001,44.049999,19.669731,3248200
2001-11-07,21.875,21.875,21.245001000000002,43.25,19.312506,2675200
2001-11-08,21.5,21.549999,21.0,42.700001,19.06691,3404000
2001-11-09,21.25,21.25,20.5,42.0,18.754335,3291600
2001-11-12,21.0,21.424999,20.85,42.849998,19.133885999999997,973600
2001-11-13,21.700001,21.700001,21.26,42.75,19.089237,1721800
2001-11-14,22.0,23.0,21.775,45.950001,20.518143,4213000
2001-11-15,22.85,23.375,22.725,46.75,20.875367999999998,2310400
2001-11-16,23.450001,23.6,23.15,46.799999,20.897697,2176200
2001-11-19,23.375,23.785,23.200001,47.5,21.210262,2007200
2001-11-20,23.65,24.625,23.625,48.799999,21.790756,2803000
2001-11-21,24.35,24.85,24.205,49.009997999999996,21.884525,2684000
2001-11-23,24.475,24.674999,24.475,49.18,21.960435999999998,287800
2001-11-26,24.85,25.125,24.15,48.549999,21.679121,1917400
2001-11-27,24.4,24.924999,24.135,48.599998,21.70145,1148000
2001-11-28,24.275,24.6,23.754998999999998,48.950001,21.857738,625200
2001-11-29,24.75,25.049999,24.540001,50.009997999999996,22.33106,1136800
2001-11-30,25.049999,25.5,24.9,50.849998,22.706144000000002,2960200
2001-12-03,25.4,25.65,25.049999,51.299999,22.907085000000002,1270800
2001-12-04,25.674999,25.75,25.25,51.5,22.996391,794000
2001-12-05,25.9,25.950001,24.35,48.860001000000004,21.817549,1356200
2001-12-06,24.450001,24.5,23.674999,48.490002000000004,21.65234,902600
2001-12-07,24.25,24.35,23.799999,48.599998,21.70145,649600
2001-12-10,24.299999,24.434998999999998,24.075001,48.25,21.545164,308000
2001-12-11,24.125,24.344998999999998,23.855,48.200001,21.522839,892800
2001-12-12,24.125,24.125,23.924999,47.860001000000004,21.371016,478800
2001-12-13,23.805,24.049999,23.450001,48.099998,21.478184,960600
2001-12-14,24.0,24.049999,23.674999,48.0,21.433529,813600
2001-12-17,24.049999,24.65,23.959999,49.25,21.991695,421200
2001-12-18,24.75,24.799999,24.610001,49.299999,22.014017000000003,809200
2001-12-19,24.65,24.674999,23.875,48.0,21.433529,1473200
2001-12-20,23.879998999999998,24.0,23.4,46.900002,20.942347,1312000
2001-12-21,23.4,23.4,22.625,45.75,20.428835,4283800
2001-12-24,22.875,22.975,22.799999,45.599998,20.361853,900200
2001-12-26,22.924999,23.24,22.924999,46.25,20.6521,1191600
2001-12-27,23.174999,23.65,23.174999,46.900002,20.942347,1925400
2001-12-28,23.475,24.25,23.475,48.5,21.656792000000003,1714800
2001-12-31,24.35,25.125,24.35,49.5,22.103327,1792800
2002-01-02,24.84,24.84,24.355,48.799999,21.790756,1933000
2002-01-03,24.4,24.639999,24.225,48.450001,21.634466,625600
2002-01-04,24.25,24.4,23.450001,47.860001000000004,21.371016,2318600
2002-01-07,23.93,23.969998999999998,23.5,47.02,20.995928,1916400
2002-01-08,23.424999,23.924999,23.200001,47.400002,21.165615,932000
2002-01-09,23.775,24.125,23.75,47.599998,21.254915,855000
2002-01-10,23.799999,25.370001000000002,23.785,50.099998,22.371246,2550400
2002-01-11,25.049999,25.9,24.950001,51.5,22.996391,1111800
2002-01-14,25.799999,26.200001,25.424999,51.900002,23.175007,1364600
2002-01-15,25.85,25.855,24.700001,50.700001,22.639164,1426800
2002-01-16,25.225,25.85,24.799999,50.990002000000004,22.76866,1721200
2002-01-17,25.5,25.525,25.0,50.299999,22.460556,912000
2002-01-18,25.025,25.5,24.91,50.98,22.764194,1406000
2002-01-22,25.365,25.940001000000002,25.025,51.75,23.108028,1613000
2002-01-23,25.700001,26.434998999999998,25.700001,52.259997999999996,23.335758,1625400
2002-01-24,26.025,26.545,26.025,52.799999,23.576881,1846800
2002-01-25,26.5,27.049999,26.424999,53.880001,24.059139000000002,1670400
2002-01-28,26.700001,27.25,26.6,53.75,24.001087,1404200
2002-01-29,26.525,26.875,26.475,53.200001,23.755503,1353400
2002-01-30,26.25,26.65,25.975,52.52,23.451857,1301400
2002-01-31,26.299999,26.6,25.9,53.200001,23.755503,2071800
2002-02-01,26.625,27.049999,26.5,53.150002,23.73317,1569400
2002-02-04,26.485001,26.5,25.700001,52.200001,23.308966,1055200
2002-02-05,26.15,27.125,25.75,54.240002000000004,24.219889000000002,1731800
2002-02-06,28.25,28.969998999999998,27.764999,56.5,25.229052,5261000
2002-02-07,28.25,29.42,28.16,57.599998,25.720236,1815400
2002-02-08,28.875,29.01,28.68,57.700001,25.764894,1792800
